customer_id,first_name,last_name,email,country,age,annual_revenue,account_status
C100008,Quinn,Wilson,,United States,44,413157,Active
C202336,Jordan,Wilson,jordan.wilson2336@example.com,United States,60,153947,Inactive
C203357,Jordan,Johnson,jordan.johnson3357@example.com,US,77,294082,Active
C202411,Avery,Miller,avery.miller2411@example.com,United States,79,401988,Inactive
C202640,Jordan,Brown,,United States,33,457025,Active
C203318,Reese,Garcia,reese.garcia3318@example.com,Germany,79,179518,Inactive
C100164,Alex,Wilson,alex.wilson2097@example.com,United States,33,367780,Active
C100267,Jordan,Davis,,United States,56,178435,Prospect
C100026,Casey,Brown,,Australia,62,440044,Prospect
C202670,Riley,Miller,riley.miller2670@example.com,United states,32,215930,Active
C201652,Quinn,Garcia,quinn.garcia1652@example.com,United States,41,345846,Prospect
C203461,Casey,Kim,,USA,62,216274,Active
C200567,Casey,Johnson,,USA,73,262059,Inactive
C200932,Casey,Wilson,casey.wilson932@example.com,Australia,26,31070,Inactive
C100272,Riley,Chen,riley.chen3731@example.com,Germany,29,377119,Inactive
C201358,Avery,Davis,avery.davis1358@example.com,US,37,301965,Inactive
C100082,Jordan,Chen,,United States,42,438632,Inactive
C203937,Jordan,Smith,,United States,77,345454,Active
C201920,Reese,Garcia,reese.garcia1920@example.com,United States,37,451985,Active
C100101,Jamie,Wilson,jamie.wilson1010@example.com,Mexico,43,441741,Inactive
C201968,Quinn,Miller,,Australia,25,237137,Inactive
C200509,Jamie,Johnson,,United States,20,119167,Active
C100121,Alex,Brown,,United Kingdom,45,417094,Inactive
C202394,Avery,Patel,avery.patel2394@example.com,U.S.A.,36,421685,Prospect
C100414,Reese,Miller,,Australia,59,305470,Active
C203047,Casey,Wilson,,Australia,29,239663,Inactive
C203550,Casey,Davis,casey.davis3550@example.com,Canada,19,75995,Active
C201972,Morgan,Brown,,United States,70,346650,Active
C200148,Quinn,Kim,,United States,48,136468,Inactive
C100401,Quinn,Miller,quinn.miller3877@example.com,united states,75,423068,Prospect
C200559,Jordan,Kim,jordan.kim559@example.com,United States,48,182731,Prospect
C203282,Jordan,Miller,jordan.miller3282@example.com,United Kingdom,19,277357,Prospect
C203153,Alex,Kim,,United Kingdom,33,448646,Active
C203725,Reese,Brown,reese.brown3725@example.com,Mexico,23,90492,Active
C202706,Riley,Miller,riley.miller2706@example.com,Mexico,67,281584,Active
C201076,Avery,Wilson,avery.wilson1076@example.com,Canada,58,177186,Active
C100101,Jordan,Kim,,United Kingdom,33,246685,Inactive
C203085,Avery,Davis,avery.davis3085@example.com,Mexico,36,"$125,500",Inactive
C100381,Casey,Chen,,Australia,55,"$45,000",Inactive
C202581,Riley,Johnson,riley.johnson2581@example.com,USA,25,392716,Prospect
C100071,Reese,Johnson,,Germany,67,339713,Prospect
C202915,Taylor,Garcia,taylor.garcia2915@example.com,U.S.A.,35,288385,Prospect
C100249,Morgan,Davis,morgan.davis363@example.com,Australia,34,335964,Active
C202748,Quinn,Chen,quinn.chen2748@example.com,United Kingdom,37,295494,Inactive
C100266,Riley,Miller,riley.miller1731@example.com,United States,138,349790,Inactive
C100362,Avery,Garcia,avery.garcia696@example.com,Mexico,64,68696,Prospect
C202132,Reese,Patel,,USA,64,101553,Active
C201118,Quinn,Garcia,quinn.garcia1118@example.com,United States,31,447707,Prospect
C200858,Morgan,Chen,,America,25,187806,Inactive
C201707,Reese,Smith,,Mexico,46,102922,Active
C200653,Jamie,Davis,,United States,59,55551,Inactive
C203669,Jordan,Davis,,United States,40,130471,Prospect
C201899,Reese,Kim,reese.kim1899@example.com,us,60,44041,Prospect
C200428,Jamie,Patel,,Australia,37,465748,Prospect
C203379,Avery,Patel,avery.patel3379@example.com,USA,51,106044,Inactive
C201580,Avery,Wilson,avery.wilson1580@example.com,US,74,217790,Prospect
C203175,Jamie,Miller,jamie.miller3175@example.com,Mexico,42,302578,Inactive
C203908,Jamie,Patel,,United States,53,"$125,500",Prospect
C204094,Jamie,Johnson,jamie.johnson4094@example.com,USA,54,268005,Inactive
C100283,Riley,Davis,,Australia,47,129015,Active
C203134,Casey,Patel,casey.patel3134@example.com,United States,80,365991,Active
C202331,Morgan,Johnson,,Canada,32,425875,Inactive
C202520,Taylor,Kim,,united states,30,313406,Prospect
C201621,Jordan,Davis,,Canada,33,473251,Inactive
C200757,Riley,Brown,,United States,68,90259,Active
C202982,Quinn,Davis,,Australia,77,66232,Inactive
C200621,Reese,Chen,,Australia,36,227279,Prospect
C100216,Avery,Patel,avery.patel1823@example.com,United Kingdom,22,474783,Prospect
C100239,Alex,Smith,alex.smith2760@example.com,United States,45,386372,Inactive
C100099,Riley,Smith,,Mexico,33,439122,Active
C203995,Quinn,Brown,quinn.brown3995@example.com,Mexico,77,52367,Active
C201829,Alex,Wilson,alex.wilson1829@example.com,United States,34,218725,Inactive
C202359,Jamie,Davis,jamie.davis2359@example.com,United States,46,236938,Inactive
C203341,Taylor,Wilson,taylor.wilson3341@example.com,US,19,81969,Prospect
C203253,Riley,Miller,riley.miller3253@example.com,US,35,128425,Prospect
C100207,Casey,Chen,,United States,55,48543,Prospect
C203956,Jordan,Davis,jordan.davis3956@example.com,United States,54,188181,Active
C201581,Riley,Johnson,riley.johnson1581@example.com,U.S.,18,373595,Prospect
C202574,Quinn,Johnson,quinn.johnson2574@example.com,united states,55,45397,Inactive
C201563,Reese,Davis,,US,54,237177,Prospect
C202225,Jamie,Davis,jamie.davis2225@example.com,Germany,29,31717,Inactive
C100348,Reese,Wilson,reese.wilson1280@example.com,Mexico,75,138943,Prospect
C203315,Jamie,Brown,,United States,44,351765,Prospect
C201480,Morgan,Kim,morgan.kim1480@example.com,US,82,353554,Prospect
C202695,Reese,Davis,reese.davis2695@example.com,United States,57,295557,Inactive
C203847,Morgan,Wilson,morgan.wilson3847@example.com,Germany,70,37066,Prospect
C100204,Morgan,Davis,morgan.davis3588@example.com,Australia,29,291696,Prospect
C202635,Avery,Wilson,,United States,58,406579,Prospect
C100235,Alex,Brown,,United States,39,264672,Inactive
C203640,Quinn,Chen,,Australia,30,343357,Inactive
C202531,Taylor,Brown,,Germany,71,336996,Prospect
C200387,Avery,Garcia,avery.garcia387@example.com,Canada,76,152947,Active
C201212,Riley,Miller,riley.miller1212@example.com,United Kingdom,21,347304,Inactive
C200785,Avery,Miller,avery.miller785@example.com,United States,21,170615,Prospect
C202658,Morgan,Johnson,,United Kingdom,36,222796,Prospect
C201078,Morgan,Miller,morgan.miller1078@example.com,Canada,31,452444,Inactive
C100078,Jamie,Wilson,jamie.wilson2949@example.com,United States,75,93975,Prospect
C201368,Jamie,Johnson,,US,24,260828,Inactive
C203975,Taylor,Chen,,United States,32,"$45,000",Active
C200283,Riley,Johnson,riley.johnson283@example.com,us,66,475699,Active
C100148,Jordan,Garcia,jordan.garcia2348@example.com,United States,70,403631,Inactive
C200707,Morgan,Brown,morgan.brown707@example.com,United States,50,269448,Active
C201595,Casey,Johnson,casey.johnson1595@example.com,Germany,40,119157,Inactive
C200239,Jamie,Davis,jamie.davis239@example.com,United States,36,55959,Prospect
C202467,Taylor,Johnson,taylor.johnson2467@example.com,Mexico,57,454139,Inactive
C204017,Avery,Wilson,avery.wilson4017@example.com,Germany,51,145192,Inactive
C100022,Avery,Brown,avery.brown2542@example.com,Germany,28,119277,Inactive
C201329,Morgan,Miller,,United States,74,N/A,Active
C200776,Jamie,Smith,jamie.smith776@example.com,Mexico,81,133757,Inactive
C100374,Avery,Garcia,avery.garcia1416@example.com,UNITED STATES,80,108078,Prospect
C201787,Casey,Davis,,Germany,51,280243,Inactive
C200180,Jamie,Johnson,jamie.johnson180@example.com,USA,39,360238,Inactive
C203000,Avery,Johnson,,Mexico,74,141017,Active
C203300,Morgan,Kim,,United States,43,243784,Prospect
C100221,Morgan,Davis,,Australia,68,391852,Active
C203573,Quinn,Patel,,Australia,21,379805,Inactive
C201711,Alex,Wilson,alex.wilson1711@example.com,Germany,71,381959,Inactive
C200472,Avery,Smith,avery.smith472@example.com,United States,60,466917,Inactive
C100227,Casey,Davis,casey.davis1883@example.com,United States,56,464130,Active
C200473,Avery,Chen,,U.S.,33,249930,Inactive
C100228,Morgan,Johnson,morgan.johnson3442@example.com,Australia,77,249750,Inactive
C202625,Riley,Miller,,united states,68,67233,Prospect
C100335,Jamie,Garcia,jamie.garcia1479@example.com,Canada,46,316343,Active
C200005,Avery,Miller,,US,75,353281,Active
C100080,Riley,Johnson,riley.johnson2717@example.com,United States,26,107327,Inactive
C202567,Morgan,Patel,morgan.patel2567@example.com,United States,58,"$45,000",Active
C203787,Reese,Johnson,,Germany,75,25308,Prospect
C201387,Morgan,Patel,,United Kingdom,50,335515,Active
C200542,Morgan,Brown,morgan.brown542@example.com,Mexico,74,68599,Active
C100340,Quinn,Smith,quinn.smith3774@example.com,US,56,266229,Prospect
C100055,Quinn,Brown,,united states,25,133386,Active
C202669,Quinn,Smith,,United States,26,440543,Active
C201270,Jordan,Garcia,jordan.garcia1270@example.com,United States,25,443639,Prospect
C100131,Jamie,Johnson,jamie.johnson2621@example.com,US,56,242034,Inactive
C200702,Reese,Miller,reese.miller702@example.com,U.S.,40,226291,Active
C100041,Jordan,Miller,jordan.miller754@example.com,United States,82,317958,Prospect
C202932,Riley,Wilson,,United States,60,471055,Inactive
C201372,Jamie,Kim,jamie.kim1372@example.com,Canada,34,230907,Active
C202912,Avery,Garcia,avery.garcia2912@example.com,United Kingdom,52,57991,Prospect
C200198,Riley,Garcia,,United States,76,124611,Active
C203909,Quinn,Kim,quinn.kim3909@example.com,Australia,37,N/A,Active
C100376,Alex,Davis,alex.davis1673@example.com,United States,80,456944,Prospect
C201287,Reese,Kim,,United States,36,321900,Prospect
C200806,Morgan,Kim,morgan.kim806@example.com,United States,80,400942,Prospect
C203198,Avery,Brown,avery.brown3198@example.com,United States,57,468959,Prospect
C200640,Alex,Smith,,US,35,40272,Active
C200469,Casey,Johnson,casey.johnson469@example.com,Mexico,34,304164,Prospect
C201406,Riley,Davis,,U.S.A.,57,394356,Inactive
C203037,Quinn,Chen,,USA,59,291955,Prospect
C201560,Reese,Chen,,United Kingdom,55,213481,Prospect
C100300,Morgan,Wilson,,United States,23,377006,Prospect
C203235,Avery,Kim,avery.kim3235@example.com,U.S.,23,112013,Active
C200447,Casey,Wilson,casey.wilson447@example.com,United States,43,192003,Active
C201336,Quinn,Johnson,,United States,27,290328,Prospect
C100083,Casey,Johnson,casey.johnson3632@example.com,united states,45,418795,Active
C202537,Morgan,Chen,,U.S.,68,55909,Inactive
C202633,Alex,Kim,alex.kim2633@example.com,Canada,18,71275,Prospect
C200667,Morgan,Brown,,United States,59,N/A,Active
C100366,Jamie,Johnson,,Canada,68,434330,Prospect
C100149,Taylor,Davis,,United Kingdom,36,387535,Active
C201566,Morgan,Smith,,US,45,312249,Prospect
C203914,Casey,Davis,casey.davis3914@example.com,United States,28,227721,Prospect
C201323,Reese,Chen,,Australia,30,230352,Active
C201736,Jordan,Patel,,Germany,71,374904,Prospect
C201073,Taylor,Patel,,Mexico,39,131138,Prospect
C201862,Jamie,Brown,,UNITED STATES,50,23269,Prospect
C200535,Jordan,Johnson,,United States,44,215300,Prospect
C200989,Quinn,Johnson,quinn.johnson989@example.com,America,71,80017,Active
C100196,Quinn,Patel,quinn.patel951@example.com,USA,68,172084,Active
C201675,Riley,Kim,riley.kim1675@example.com,Mexico,32,171521,Active
C201504,Alex,Smith,alex.smith1504@example.com,Germany,38,173130,Prospect
C202191,Reese,Miller,reese.miller2191@example.com,Mexico,76,165970,Active
C100248,Alex,Patel,,United Kingdom,78,44545,Prospect
C200571,Alex,Kim,,United States,19,373663,Inactive
C203978,Taylor,Chen,taylor.chen3978@example.com,United Kingdom,37,328844,Active
C201605,Jamie,Kim,,United States,72,223633,Inactive
C201159,Avery,Patel,,United Kingdom,72,35817,Active
C202691,Reese,Kim,reese.kim2691@example.com,Mexico,72,422405,Active
C201873,Jamie,Chen,jamie.chen1873@example.com,Mexico,52,99574,Prospect
C100359,Alex,Davis,,United States,73,433739,Prospect
C100236,Jordan,Wilson,,United States,49,460125,Active
C100261,Jamie,Chen,jamie.chen2725@example.com,United states,79,179951,Prospect
C200373,Jordan,Garcia,jordan.garcia373@example.com,Mexico,52,448010,Active
C203322,Quinn,Davis,,US,53,453089,Inactive
C203491,Riley,Miller,,United States,61,72536,Prospect
C203975,Taylor,Chen,,United States,32,"$45,000",Active
C203194,Morgan,Smith,,United Kingdom,26,301878,Inactive
C203785,Taylor,Miller,taylor.miller3785@example.com,United Kingdom,41,320475,Prospect
C204013,Taylor,Chen,taylor.chen4013@example.com,Australia,35,94393,Active
C100005,Reese,Kim,,U.S.,20,300504,Active
C200864,Quinn,Kim,quinn.kim864@example.com,US,18,470908,Inactive
C200079,Casey,Kim,,United Kingdom,77,223332,Prospect
C201131,Alex,Patel,,United States,62,27746,Active
C202480,Jordan,Garcia,jordan.garcia2480@example.com,Germany,60,338101,Active
C100020,Riley,Johnson,riley.johnson3615@example.com,USA,73,67737,Active
C200209,Reese,Kim,reese.kim209@example.com,United States,24,209220,Inactive
C100112,Casey,Garcia,,Canada,28,157553,Active
C100385,Quinn,Miller,quinn.miller3067@example.com,Mexico,25,229007,Active
C200549,Quinn,Patel,quinn.patel549@example.com,United States,27,443554,Inactive
C200273,Casey,Smith,casey.smith273@example.com,united states,75,431081,Prospect
C100234,Jordan,Davis,jordan.davis764@example.com,United States,30,41508,Prospect
C200317,Jordan,Davis,jordan.davis317@example.com,united states,53,408874,Prospect
C200557,Riley,Kim,riley.kim557@example.com,Germany,66,465172,Prospect
C201807,Reese,Brown,,U.S.,62,29007,Inactive
C201262,Casey,Garcia,casey.garcia1262@example.com,United States,29,459255,Prospect
C202349,Morgan,Davis,morgan.davis2349@example.com,Mexico,71,348326,Active
C201311,Jordan,Brown,jordan.brown1311@example.com,Germany,21,357710,Prospect
C200938,Alex,Garcia,alex.garcia938@example.com,US,68,108068,Inactive
C200281,Casey,Miller,,United Kingdom,24,41689,Prospect
C100344,Taylor,Patel,taylor.patel2371@example.com,United States,41,342707,Active
C100403,Jordan,Chen,,US,64,288013,Prospect
C201564,Alex,Johnson,alex.johnson1564@example.com,Australia,65,"$45,000",Active
C200387,Avery,Garcia,avery.garcia387@example.com,Canada,76,152947,Active
C203762,Taylor,Chen,taylor.chen3762@example.com,Mexico,32,84445,Active
C201873,Jamie,Chen,jamie.chen1873@example.com,Mexico,52,99574,Prospect
C201957,Taylor,Patel,,Mexico,62,382676,Inactive
C100258,Jordan,Garcia,jordan.garcia3771@example.com,United Kingdom,72,149295,Prospect
C100416,Taylor,Patel,,Mexico,63,436989,Inactive
C203690,Alex,Brown,alex.brown3690@example.com,US,25,95573,Prospect
C200790,Reese,Davis,reese.davis790@example.com,Mexico,71,45891,Prospect
C100241,Jordan,Miller,jordan.miller2441@example.com,United States,81,142313,Inactive
C203338,Casey,Wilson,casey.wilson3338@example.com,United Kingdom,70,372883,Active
C203143,Avery,Patel,avery.patel3143@example.com,USA,52,134361,Active
C100001,Riley,Miller,riley.miller724@example.com,US,29,121861,Active
C100374,Jamie,Miller,,United Kingdom,29,286930,Active
C200662,Taylor,Smith,taylor.smith662@example.com,Australia,32,272408,Prospect
C100393,Quinn,Patel,quinn.patel3225@example.com,Germany,53,282378,Inactive
C202176,Jamie,Garcia,,United States,42,40164,Inactive
C100140,Jamie,Garcia,jamie.garcia2073@example.com,United States,22,302739,Active
C203296,Reese,Patel,reese.patel3296@example.com,United Kingdom,39,475046,Active
C100081,Morgan,Davis,,United Kingdom,33,470206,Active
C202496,Jordan,Chen,,Mexico,53,199459,Prospect
C100235,Jordan,Garcia,,USA,53,219612,Prospect
C200389,Alex,Wilson,,United States,18,327141,Inactive
C100103,Alex,Kim,alex.kim2546@example.com,United States,79,470199,Active
C200022,Avery,Brown,avery.brown22@example.com,United Kingdom,37,345891,Inactive
C202619,Jamie,Miller,jamie.miller2619@example.com,United States,20,44395,Active
C202848,Quinn,Garcia,,U.S.,67,450457,Inactive
C100048,Alex,Garcia,alex.garcia3495@example.com,United states,29,294300,Prospect
C204092,Casey,Davis,casey.davis4092@example.com,United States,45,346658,Prospect
C203523,Jordan,Johnson,,Germany,35,172602,Active
C200986,Jordan,Davis,jordan.davis986@example.com,United States,64,262269,Active
C203672,Alex,Chen,alex.chen3672@example.com,USA,22,226651,Prospect
C100036,Avery,Miller,avery.miller226@example.com,Australia,73,N/A,Prospect
C202801,Riley,Brown,riley.brown2801@example.com,Australia,19,N/A,Inactive
C200594,Jamie,Johnson,jamie.johnson594@example.com,United States,67,94562,Inactive
C203850,Alex,Kim,,United States,79,201322,Prospect
C202466,Quinn,Wilson,quinn.wilson2466@example.com,Germany,23,184936,Prospect
C203460,Taylor,Davis,,Mexico,34,146748,Prospect
C202520,Taylor,Kim,,united states,30,313406,Prospect
C201016,Reese,Kim,reese.kim1016@example.com,Australia,32,205184,Inactive
C200584,Casey,Garcia,casey.garcia584@example.com,us,68,139125,Inactive
C201516,Riley,Garcia,,United States,19,119025,Active
C100129,Jamie,Garcia,,United States,21,316955,Active
C203065,Jamie,Chen,,United Kingdom,40,209134,Active
C203666,Alex,Davis,alex.davis3666@example.com,United States,39,26520,Active
C202847,Morgan,Kim,morgan.kim2847@example.com,Australia,32,286296,Active
C202955,Quinn,Garcia,quinn.garcia2955@example.com,United States,56,134811,Prospect
C201499,Jordan,Chen,jordan.chen1499@example.com,Mexico,67,355364,Active
C202334,Jordan,Johnson,,United Kingdom,39,206140,Prospect
C100178,Jamie,Brown,jamie.brown2440@example.com,US,18,90228,Active
